item_code,location_code,period_start,qty,demand_type,segment,priority,combo_class,branch_archetype,tet_flag,confidence_lower,confidence_upper
41.L1.5050.M5104,098,2026-02-01,1.41,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.13,1.69
41.L1.5050.M5104,098,2026-03-01,5.75,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.6,6.9
41.L1.5050.M5105,098,2025-12-01,299.7971,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,N,239.84,359.76
41.L1.5050.M5105,098,2026-01-01,211.14,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,168.91,253.37
41.L1.5050.M5105,098,2026-02-01,126.04,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,100.83,151.25
41.L1.5050.M5105,098,2026-03-01,250.93,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,200.74,301.12
41.L1.5050.M5190,098,2025-12-01,11.5701,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,9.26,13.88
41.L1.5050.M5190,098,2026-01-01,2.05,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.64,2.46
41.L1.5050.M5190,098,2026-02-01,1.25,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.0,1.5
41.L1.5050.M5190,098,2026-03-01,5.38,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.3,6.46
41.L1.5050.M5191,098,2025-12-01,7.9364,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,6.35,9.52
41.L1.5050.M5191,098,2026-01-01,1.72,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.38,2.06
41.L1.5050.M5191,098,2026-02-01,1.22,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,0.98,1.46
41.L1.5050.M5191,098,2026-03-01,4.73,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,3.78,5.68
41.L1.5050.M5192,098,2025-12-01,12.8254,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,10.26,15.39
41.L1.5050.M5192,098,2026-01-01,1.06,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,0.85,1.27
41.L1.5050.M5192,098,2026-02-01,0.72,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,0.58,0.86
41.L1.5050.M5192,098,2026-03-01,2.11,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.69,2.53
41.L1.5050.M5193,098,2025-12-01,85.7809,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,N,68.62,102.94
41.L1.5050.M5193,098,2026-01-01,72.77,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,58.22,87.32
41.L1.5050.M5193,098,2026-02-01,46.99,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,37.59,56.39
41.L1.5050.M5193,098,2026-03-01,102.3,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,81.84,122.76
41.L1.6060.AM6154,098,2025-12-01,212.7,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,N,170.16,255.24
41.L1.6060.AM6154,098,2026-01-01,172.31,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,Y,137.85,206.77
41.L1.6060.AM6154,098,2026-02-01,104.3,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,Y,83.44,125.16
41.L1.6060.AM6154,098,2026-03-01,235.05,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,Y,188.04,282.06
41.L1.6060.AM6155,098,2025-12-01,43.2793,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,N,34.62,51.94
41.L1.6060.AM6155,098,2026-01-01,34.11,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,27.29,40.93
41.L1.6060.AM6155,098,2026-02-01,22.03,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,17.62,26.44
41.L1.6060.AM6155,098,2026-03-01,47.97,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,38.38,57.56
41.L1.6060.M6101,098,2025-12-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,N,0.0,0.0
41.L1.6060.M6101,098,2026-01-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6101,098,2026-02-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6101,098,2026-03-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6102,098,2025-12-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,N,0.0,0.0
41.L1.6060.M6102,098,2026-01-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6102,098,2026-02-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6102,098,2026-03-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6103,098,2025-12-01,11.1028,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,8.88,13.32
41.L1.6060.M6103,098,2026-01-01,2.69,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,2.15,3.23
41.L1.6060.M6103,098,2026-02-01,1.82,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.46,2.18
41.L1.6060.M6103,098,2026-03-01,7.41,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,5.93,8.89
41.L1.6060.M6105,098,2025-12-01,9.0146,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,7.21,10.82
41.L1.6060.M6105,098,2026-01-01,1.81,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.45,2.17
41.L1.6060.M6105,098,2026-02-01,1.19,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,0.95,1.43
41.L1.6060.M6105,098,2026-03-01,4.73,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,3.78,5.68
41.L1.6060.M6106,098,2025-12-01,10.157,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,8.13,12.19
41.L1.6060.M6106,098,2026-01-01,2.67,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,2.14,3.2
41.L1.6060.M6106,098,2026-02-01,1.77,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.42,2.12
41.L1.6060.M6106,098,2026-03-01,7.43,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,5.94,8.92
41.L1.6060.M6151,098,2025-12-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,N,0.0,0.0
41.L1.6060.M6151,098,2026-01-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6151,098,2026-02-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6151,098,2026-03-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6152,098,2025-12-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,N,0.0,0.0
41.L1.6060.M6152,098,2026-01-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6152,098,2026-02-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6152,098,2026-03-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.6060.M6153,098,2025-12-01,11.7784,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,9.42,14.13
41.L1.6060.M6153,098,2026-01-01,1.77,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.42,2.12
41.L1.6060.M6153,098,2026-02-01,1.19,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,0.95,1.43
41.L1.6060.M6153,098,2026-03-01,4.73,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,3.78,5.68
41.L1.6060.M6154,098,2025-12-01,11.4254,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,9.14,13.71
41.L1.6060.M6154,098,2026-01-01,2.02,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.62,2.42
41.L1.6060.M6154,098,2026-02-01,1.34,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.07,1.61
41.L1.6060.M6154,098,2026-03-01,5.63,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.5,6.76
41.L1.6060.M6155,098,2025-12-01,42.2,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,N,33.76,50.64
41.L1.6060.M6155,098,2026-01-01,21.52,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,17.22,25.82
41.L1.6060.M6155,098,2026-02-01,15.32,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,12.26,18.38
41.L1.6060.M6155,098,2026-03-01,34.23,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,27.38,41.08
41.L1.6060.M6156,098,2025-12-01,12.3867,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,9.91,14.86
41.L1.6060.M6156,098,2026-01-01,1.34,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.07,1.61
41.L1.6060.M6156,098,2026-02-01,0.87,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,0.7,1.04
41.L1.6060.M6156,098,2026-03-01,2.86,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,2.29,3.43
41.L1.6060.MT663001,098,2025-12-01,555.6,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,N,444.48,666.72
41.L1.6060.MT663001,098,2026-01-01,519.49,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,Y,415.59,623.39
41.L1.6060.MT663001,098,2026-02-01,344.29,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,Y,275.43,413.15
41.L1.6060.MT663001,098,2026-03-01,737.39,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,Y,589.91,884.87
41.L1.6060.MT663002,098,2025-12-01,754.5,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,N,603.6,905.4
41.L1.6060.MT663002,098,2026-01-01,636.4,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,509.12,763.68
41.L1.6060.MT663002,098,2026-02-01,411.44,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,329.15,493.73
41.L1.6060.MT663002,098,2026-03-01,898.68,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,718.94,1078.42
41.L1.6060.MT663004,098,2025-12-01,246.9,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,N,197.52,296.28
41.L1.6060.MT663004,098,2026-01-01,211.85,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,169.48,254.22
41.L1.6060.MT663004,098,2026-02-01,134.92,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,107.94,161.9
41.L1.6060.MT663004,098,2026-03-01,295.98,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,236.78,355.18
41.L1.6060.MT663005,098,2025-12-01,252.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,201.6,302.4
41.L1.6060.MT663005,098,2026-01-01,235.62,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,188.5,282.74
41.L1.6060.MT663005,098,2026-02-01,156.16,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,124.93,187.39
41.L1.6060.MT663005,098,2026-03-01,334.45,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,267.56,401.34
41.L1.8080.MT883001,098,2025-12-01,143.1,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,114.48,171.72
41.L1.8080.MT883001,098,2026-01-01,113.53,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,90.82,136.24
41.L1.8080.MT883001,098,2026-02-01,67.69,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,54.15,81.23
41.L1.8080.MT883001,098,2026-03-01,153.86,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,123.09,184.63
41.L1.8080.MT883002,098,2025-12-01,167.4,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,133.92,200.88
41.L1.8080.MT883002,098,2026-01-01,156.52,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,125.22,187.82
41.L1.8080.MT883002,098,2026-02-01,103.73,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,82.98,124.48
41.L1.8080.MT883002,098,2026-03-01,222.17,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,177.74,266.6
41.L1.8080.MT883003,098,2025-12-01,19.8,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,15.84,23.76
41.L1.8080.MT883003,098,2026-01-01,15.71,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,12.57,18.85
41.L1.8080.MT883003,098,2026-02-01,9.37,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,7.5,11.24
41.L1.8080.MT883003,098,2026-03-01,21.29,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,17.03,25.55
41.L1.8080.MT883004,098,2025-12-01,324.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,259.2,388.8
41.L1.8080.MT883004,098,2026-01-01,302.94,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,242.35,363.53
41.L1.8080.MT883004,098,2026-02-01,200.77,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,160.62,240.92
41.L1.8080.MT883004,098,2026-03-01,430.01,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,344.01,516.01
41.L1.8080.MT883006,098,2025-12-01,144.0,FORECAST,C,1,SMOOTH,HIGH_VELOCITY,N,115.2,172.8
41.L1.8080.MT883006,098,2026-01-01,130.39,FORECAST,C,1,SMOOTH,HIGH_VELOCITY,Y,104.31,156.47
41.L1.8080.MT883006,098,2026-02-01,84.83,FORECAST,C,1,SMOOTH,HIGH_VELOCITY,Y,67.86,101.8
41.L1.8080.MT883006,098,2026-03-01,183.56,FORECAST,C,1,SMOOTH,HIGH_VELOCITY,Y,146.85,220.27
47.L1.3060.FP936601,098,2025-12-01,9.4948,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,7.6,11.39
47.L1.3060.FP936601,098,2026-01-01,1.98,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.58,2.38
47.L1.3060.FP936601,098,2026-02-01,1.35,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.08,1.62
47.L1.3060.FP936601,098,2026-03-01,5.53,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.42,6.64
47.L1.3060.FP936601D,098,2025-12-01,12.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,9.6,14.4
47.L1.3060.FP936601D,098,2026-01-01,9.52,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,7.62,11.42
47.L1.3060.FP936601D,098,2026-02-01,5.68,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,4.54,6.82
47.L1.3060.FP936601D,098,2026-03-01,12.9,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,10.32,15.48
47.L1.3060.FP936601V,098,2025-12-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,N,0.0,0.0
47.L1.3060.FP936601V,098,2026-01-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
47.L1.3060.FP936601V,098,2026-02-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
47.L1.3060.FP936601V,098,2026-03-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
47.L1.3060.FP936604,098,2025-12-01,57.6,FORECAST,C,1,LUMPY,HIGH_VELOCITY,N,46.08,69.12
47.L1.3060.FP936604,098,2026-01-01,53.86,FORECAST,C,1,LUMPY,HIGH_VELOCITY,Y,43.09,64.63
47.L1.3060.FP936604,098,2026-02-01,35.69,FORECAST,C,1,LUMPY,HIGH_VELOCITY,Y,28.55,42.83
47.L1.3060.FP936604,098,2026-03-01,76.45,FORECAST,C,1,LUMPY,HIGH_VELOCITY,Y,61.16,91.74
47.L1.3060.FP936604D,098,2025-12-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,0.0,0.0
47.L1.3060.FP936604D,098,2026-01-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.3060.FP936604D,098,2026-02-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.3060.FP936604D,098,2026-03-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.3060.FP936605,098,2025-12-01,0.0,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,N,0.0,0.0
47.L1.3060.FP936605,098,2026-01-01,0.0,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,Y,0.0,0.0
47.L1.3060.FP936605,098,2026-02-01,0.0,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,Y,0.0,0.0
47.L1.3060.FP936605,098,2026-03-01,0.0,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,Y,0.0,0.0
47.L1.3060.FP936606,098,2025-12-01,11.9435,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,9.55,14.33
47.L1.3060.FP936606,098,2026-01-01,2.04,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.63,2.45
47.L1.3060.FP936606,098,2026-02-01,1.32,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.06,1.58
47.L1.3060.FP936606,098,2026-03-01,5.53,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.42,6.64
47.L1.3060.FP936606D,098,2025-12-01,10.1724,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,8.14,12.21
47.L1.3060.FP936606D,098,2026-01-01,2.1,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.68,2.52
47.L1.3060.FP936606D,098,2026-02-01,1.31,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.05,1.57
47.L1.3060.FP936606D,098,2026-03-01,5.53,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.42,6.64
47.L1.3060.FP936607,098,2025-12-01,137.4811,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,N,109.98,164.98
47.L1.3060.FP936607,098,2026-01-01,116.4,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,93.12,139.68
47.L1.3060.FP936607,098,2026-02-01,75.01,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,60.01,90.01
47.L1.3060.FP936607,098,2026-03-01,163.0,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,130.4,195.6
47.L1.6060.AFP96600,098,2025-12-01,37.2,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,29.76,44.64
47.L1.6060.AFP96600,098,2026-01-01,34.78,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,27.82,41.74
47.L1.6060.AFP96600,098,2026-02-01,23.05,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,18.44,27.66
47.L1.6060.AFP96600,098,2026-03-01,49.37,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,39.5,59.24
47.L1.6060.AFP96666,098,2025-12-01,143.4,FORECAST,C,1,SMOOTH,HIGH_VELOCITY,N,114.72,172.08
47.L1.6060.AFP96666,098,2026-01-01,125.24,FORECAST,C,1,SMOOTH,HIGH_VELOCITY,Y,100.19,150.29
47.L1.6060.AFP96666,098,2026-02-01,79.71,FORECAST,C,1,SMOOTH,HIGH_VELOCITY,Y,63.77,95.65
47.L1.6060.AFP96666,098,2026-03-01,174.6,FORECAST,C,1,SMOOTH,HIGH_VELOCITY,Y,139.68,209.52
47.L1.6060.FP96600,098,2025-12-01,234.1508,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,N,187.32,280.98
47.L1.6060.FP96600,098,2026-01-01,157.51,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,126.01,189.01
47.L1.6060.FP96600,098,2026-02-01,101.56,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,81.25,121.87
47.L1.6060.FP96600,098,2026-03-01,220.77,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,176.62,264.92
47.L1.6060.FP966605,098,2025-12-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,0.0,0.0
47.L1.6060.FP966605,098,2026-01-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.6060.FP966605,098,2026-02-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.6060.FP966605,098,2026-03-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.6060.FPU966003,098,2025-12-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,N,0.0,0.0
47.L1.6060.FPU966003,098,2026-01-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
47.L1.6060.FPU966003,098,2026-02-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
47.L1.6060.FPU966003,098,2026-03-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FP18600,098,2025-12-01,9.4855,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,7.59,11.38
47.L1.8080.FP18600,098,2026-01-01,2.02,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.62,2.42
47.L1.8080.FP18600,098,2026-02-01,1.31,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.05,1.57
47.L1.8080.FP18600,098,2026-03-01,5.12,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.1,6.14
47.L1.8080.FP18666,098,2025-12-01,6.6,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,N,5.28,7.92
47.L1.8080.FP18666,098,2026-01-01,6.17,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,Y,4.94,7.4
47.L1.8080.FP18666,098,2026-02-01,4.09,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,Y,3.27,4.91
47.L1.8080.FP18666,098,2026-03-01,8.76,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,Y,7.01,10.51
47.L1.8080.FPU188005,098,2025-12-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,0.0,0.0
47.L1.8080.FPU188005,098,2026-01-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FPU188005,098,2026-02-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FPU188005,098,2026-03-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FPU188013,098,2025-12-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,0.0,0.0
47.L1.8080.FPU188013,098,2026-01-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FPU188013,098,2026-02-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FPU188013,098,2026-03-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FPU188033,098,2025-12-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,0.0,0.0
47.L1.8080.FPU188033,098,2026-01-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FPU188033,098,2026-02-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FPU188033,098,2026-03-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FPU8003,098,2025-12-01,7.2239,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,5.78,8.67
47.L1.8080.FPU8003,098,2026-01-01,1.78,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.42,2.14
47.L1.8080.FPU8003,098,2026-02-01,1.26,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.01,1.51
47.L1.8080.FPU8003,098,2026-03-01,4.5,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,3.6,5.4
47.L1.8080.FPU8017,098,2025-12-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,0.0,0.0
47.L1.8080.FPU8017,098,2026-01-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FPU8017,098,2026-02-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
47.L1.8080.FPU8017,098,2026-03-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
10.L1.4080.9968,099,2025-12-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,0.0,0.0
10.L1.4080.9968,099,2026-01-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
10.L1.4080.9968,099,2026-02-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
10.L1.4080.9968,099,2026-03-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
10.L1.4080.9969,099,2025-12-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,0.0,0.0
10.L1.4080.9969,099,2026-01-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
10.L1.4080.9969,099,2026-02-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
10.L1.4080.9969,099,2026-03-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
10.L1.6060.5169,099,2025-12-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,N,0.0,0.0
10.L1.6060.5169,099,2026-01-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
10.L1.6060.5169,099,2026-02-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
10.L1.6060.5169,099,2026-03-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
10.L1.6060.5189,099,2025-12-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,N,0.0,0.0
10.L1.6060.5189,099,2026-01-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
10.L1.6060.5189,099,2026-02-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
10.L1.6060.5189,099,2026-03-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
